title,price,category_id,short_desc,content,image_id,brand_id,deleted_at
31928  KK 346 Speciális kontaktragasztó 10 kg,51335,\N," 

rövid szellőztetési idő

 
hosszú ideig tartó ragasztóképesség

 
magas hőállóság
","KK 346 Speciális kontaktragasztó




 
rövid szellőztetési idő

 
hosszú ideig tartó ragasztóképesség

 
magas hőállóság

Oldószertartalmú, megnövelt ragasztóerejű műkaucsuk kontaktragasztó, nagy igénybevételű burkolatokhoz. Csak beltérben alkalmazható, PVC profilokhoz, táblás gumi és parafaburkolatokhoz, továbbá mindenfajta műanyaglapokhoz, szegélyekhez és sarokelemekhez. Csak jól szellőző helyiségben alkalmazható.

Anyagszükséglet
kb. 300 - 350 g/m² kétoldalas felhordásnál


Szín
barnás sárga


",184,11,\N
31929  KK 346 Speciális kontaktragasztó 5 kg,27665,\N," 

rövid szellőztetési idő

 
hosszú ideig tartó ragasztóképesség

 
magas hőállóság
","KK 346 Speciális kontaktragasztó




 
rövid szellőztetési idő

 
hosszú ideig tartó ragasztóképesség

 
magas hőállóság

Oldószertartalmú, megnövelt ragasztóerejű műkaucsuk kontaktragasztó, nagy igénybevételű burkolatokhoz. Csak beltérben alkalmazható, PVC profilokhoz, táblás gumi és parafaburkolatokhoz, továbbá mindenfajta műanyaglapokhoz, szegélyekhez és sarokelemekhez. Csak jól szellőző helyiségben alkalmazható.

Anyagszükséglet
kb. 300 - 350 g/m² kétoldalas felhordásnál


Szín
barnás sárga


",184,11,\N
"10844  KK4 Neoprén tapadóhíd 4,5 kg",27050,\N," 

filmképző

 
sokoldalúan felhasználható

 
gyors száradás
","KK 4 Neoprén tapadóhíd




 
filmképző

 
sokoldalúan felhasználható

 
gyors száradás

Oldószertartalmú, nagyon rugalmas, gyorsan száradó, filmképző műkaucsuk alapozó. Csak beltérben használható, padlófelületen lévő tömör, sima, nem szívóképes alapfelületek (természeteskő, műkő, bitumen-maradványos aljzat), valamint nedvességre érzékeny aljzatok (fa, faforgácslap) cementbázisú aljzatkiegyenlítők alapozója. Műkaucsuk ragasztóval történő burkolat ragasztáskor az erősen szívóképes alapoknál a ragasztó alapozójaként használható.

Anyagszükséglet
​kb. 100 - 200 g/m² alapfelülettől függően


",185,11,\N
001025 KMG 25 Speciális flexibilis ragasztóhabarcs szürke 25 kg,6290,\N," 

kül- és beltérben

 
greslapokhoz is

 
kenhető vízszigetelésekre és gipszkartonra is

 
padló és falfűtésre
","KMG 25 Speciál flexibilis ragasztóhabarcs




 
kül- és beltérben

 
greslapokhoz is

 
kenhető vízszigetelésekre és gipszkartonra is

 
padló és falfűtésre

Fokozott követelményű, poralakú, élelmiszerbarát, víz- és fagyálló, műanyag adalékokkal javított, hidraulikusan kötő, vékonyágyazású flexibilis ragasztóhabarcs csökkentett lecsúszással és meghosszabbított nyitott idővel. Kül- és beltérben, kis- és közepes méretű, kerámia csempék, burkolólapok, greslapok, mozaikok, klinker- és hasított lapok ragasztására, valamint padló- és falfűtésre is. Alkalmas továbbá kenhető vízszigetelésekre és gipszkartonra is. Ragasztó rétegvastagság: max. 5 mm

Anyagszükséglet
kb. 3 - 5 kg/m², burkolólap típusától és hátlapjától függően


Szín
szürke


",207,11,\N
61040  Lewell NA 320 kültéri aljzatkiegyenlítő 25 kg,8200,\N," 

önterülő és állékony

 
3-20 mm rétegvastagságban

 
szálerősített

 
kül- és beltérben, lejtést adó felületre is
","Lewell NA 320 Kültéri aljzatkiegyenlítő




 
önterülő és állékony

 
3-20 mm rétegvastagságban

 
szálerősített

 
kül- és beltérben, lejtést adó felületre is

Poralakú, cement- és műgyantadiszperzió tartalmú, szálerősített, hidraulikus kötésű önterülő aljzatkiegyenlítő. Kül- és beltéri sima felületek készítéséhez különböző hidegburkolatok ragasztása előtt 3-20 mm rétegvastagságig, valamint szintképzéshez (max. 3% lejtésben levő alapfelületre). Járható: kb. 3 óra után, burkolható: kb. 24-48 óra után. Különösen ajánlott kültérben kerti utak, járdák, erkélyek és teraszok kiegyenlítésére burkolattal ellátva. Alkalmas padlófűtésnél és görgősszék terhelésnél. EN13813 szerint CT-C25-F6

Anyagszükséglet
kb. 1,6 kg/m²/mm


",206,11,\N
61010  Lewell SP 220 Speciális aljzatkiegyenlítő 25 kg,6630,\N," 

kimagasló önterülő-képességű

 
2-20 mm rétegvastagságig

 
nagyon jól csiszolható

 
feszültségmentes, kritikus alapfelületekre
","Lewell SP 220 Speciál aljzatkiegyenlítő




 
kimagasló önterülő-képességű

 
2-20 mm rétegvastagságig

 
nagyon jól csiszolható

 
feszültségmentes, kritikus alapfelületekre

Poralakú, speciális kötőanyagú és műgyantadiszperzió tartalmú, feszültségmentes, hidraulikus kötésű önterülő aljzatkiegyenlítő. Beltéri helyiségek sima felületeinek készítéséhez hidegburkolatok ragasztása és melegburkolatok fektetése előtt 2-20 mm rétegvastagságig. Járható: kb. 2-3 óra után, burkolható: kb. 24-72 óra után. Kimagasló önterülő-képességgel rendelkezik, valamint feszültségmentessége miatt kritikus alapfelületek esetén is alkalmazható. Alkalmas padlófűtésnél és görgősszék terhelésnél. EN13813 szerint CA-C25-F8

Anyagszükséglet
kb. 1,5 kg/m²/mm


",205,11,\N
61060  Lewell SP 330 Speciális aljzatkiegyenlítő 25 kg,5970,\N," 

kimagasló önterülő-képesség

 
3-30 mm rétegvastagságig

 
nagyon jól csiszolható

 
feszültségmentes, kritikus alapfelületekre
","Lewell SP 330 Speciál aljzatkiegyenlítő




 
kimagasló önterülő-képesség

 
3-30 mm rétegvastagságig

 
nagyon jól csiszolható

 
feszültségmentes, kritikus alapfelületekre

Gyárilag előkevert, poralakú, speciális kötőanyagú és műgyanta-diszperzió tartalmú, feszültségmentes, hidraulikus kötésű önterülő aljzatkiegyenlítő kézi és gépi feldolgozásra. Beltéri, száraz helyiségek sima felületeinek készítéséhez hidegburkolatok ragasztása és melegburkolatok fektetése előtt 3-30 mm rétegvastagságig. Különösen alkalmazható nagyobb egyenetlenségek kiegyenlítésére és nagy felületek szintkiegyenlítésére is. Kimagasló önterülő-képességgel rendelkezik, valamint feszültségmentessége miatt kritikus alapfelületek esetén is alkalmazható. Alkalmas padlófűtésnél. Üzemi vízterhelés esetén kenhető vízszigetelés használata szükséges. EN13813 szerint CA-C20-F5.

Anyagszükséglet
kb. 1,6 kg/m²/mm


",186,11,\N
6391  LF 300 Speciális ragasztó 12 kg,32680,\N," 

nagy ragasztóerő

 
burkolatot-burkolatra történő ragasztáshoz

 
különböző burkolatok ragasztásához

 
rugalmas ragasztó
","LF 300 Speciális ragasztó




 
nagy ragasztóerő

 
burkolatot-burkolatra történő ragasztáshoz

 
különböző burkolatok ragasztásához

 
rugalmas ragasztó

Oldószermentes, gyenge szagú, kiváló minőségű műgyanta-diszperziós ragasztó. Gyors kezdeti tapadás és tartós ragasztás. Csak beltéri felhasználásra, elasztikus és textil burkolatok ragasztására. Alkalmas elasztikus burkolatok ragasztásához nem szívó alapfelületekre.

Anyagszükséglet
kb. 200 - 400 g/m², alapfelülettől és a burkolat hátoldalától függően.


",187,11,\N
H15871 LV 15 Fatapaszoldat 1l,5370,\N," 

gyorsan szárad

 
nagy kitöltő képesség

 
vizes bázisú termékkel átdolgozható
","LV 15 Fatapaszoldat




 
gyorsan szárad

 
nagy kitöltő képesség

 
vizes bázisú termékkel átdolgozható

Oldószertartalmú beltéri fatapaszoldat, kiadós és jól csiszolható. Kellemes vöröses faerezet kiemelést ad a fának, és gyorsan szárad. Kiadós és nagy kitöltő képességű. Az oldószertartalmú LV 15 Fatapaszoldat problémamentesen átdolgozható Murexin vizes lakkokkal min. 24 óra után. Csak beltérben alkalmazható, az utolsó csiszolás tiszta faporával kell összekeverni. Parketták és egyéb fapadlók max. 2 mm széles fugáinak kikenésére és lesimítására szolgál. Mélyreható képessége miatt ideális faburkolatok felújításakor. Nem alkalmazható fakocka burkolatoknál és dielen parkettáknál (oldal-összeragadás).

Anyagszükséglet
1 liter kb. 20 m², fugáktól függően


",188,11,\N
15487 LV 15 Fatapaszoldat 10l,44760,\N," 

gyorsan szárad

 
nagy kitöltő képesség

 
vizes bázisú termékkel átdolgozható
","LV 15 Fatapaszoldat




 
gyorsan szárad

 
nagy kitöltő képesség

 
vizes bázisú termékkel átdolgozható

Oldószertartalmú beltéri fatapaszoldat, kiadós és jól csiszolható. Kellemes vöröses faerezet kiemelést ad a fának, és gyorsan szárad. Kiadós és nagy kitöltő képességű. Az oldószertartalmú LV 15 Fatapaszoldat problémamentesen átdolgozható Murexin vizes lakkokkal min. 24 óra után. Csak beltérben alkalmazható, az utolsó csiszolás tiszta faporával kell összekeverni. Parketták és egyéb fapadlók max. 2 mm széles fugáinak kikenésére és lesimítására szolgál. Mélyreható képessége miatt ideális faburkolatok felújításakor. Nem alkalmazható fakocka burkolatoknál és dielen parkettáknál (oldal-összeragadás).

",188,11,\N
H112831  LV 45 Univerzális alapozó 1l,5140,\N," 

kiemeli a fa erezetét

 
gyors átdolgozhatóság

 
problémás egzóta fákhoz is

 
vizes lakkokkal is átdolgozható

 
oldószertartalmű lakkokkal is átdolgozható
","LV 45 Univerzális alapozó




 
kiemeli a fa erezetét

 
gyors átdolgozhatóság

 
problémás egzóta fákhoz is

 
vizes lakkokkal is átdolgozható

 
oldószertartalmű lakkokkal is átdolgozható

Az LV 45 Univerzális alapozó kiváló minőségű polimerek oldata, mélyen beszívódik a fába. Kiemeli a fa erezetét, gyorsan átdolgozható, és védi a a fát a káros anyagok behatolásától. Oldószertartalmú beltéri alapozó valamennyi parkettához, minden oldószertartalmú és vizes parkettalakkokhoz használható. Ideálisan alkalmazható egzóta fákhoz.

Anyagszükséglet
1 liter kb. 10 - 12 m² (kb. 008-0,10 lit/m²)


",189,11,\N
11283  LV 45 Univerzális alapozó 10l,39350,\N," 

kiemeli a fa erezetét

 
gyors átdolgozhatóság

 
problémás egzóta fákhoz is

 
vizes lakkokkal is átdolgozható

 
oldószertartalmű lakkokkal is átdolgozható
","LV 45 Univerzális alapozó




 
kiemeli a fa erezetét

 
gyors átdolgozhatóság

 
problémás egzóta fákhoz is

 
vizes lakkokkal is átdolgozható

 
oldószertartalmű lakkokkal is átdolgozható

Az LV 45 Univerzális alapozó kiváló minőségű polimerek oldata, mélyen beszívódik a fába. Kiemeli a fa erezetét, gyorsan átdolgozható, és védi a a fát a káros anyagok behatolásától. Oldószertartalmú beltéri alapozó valamennyi parkettához, minden oldószertartalmú és vizes parkettalakkokhoz használható. Ideálisan alkalmazható egzóta fákhoz.

Anyagszükséglet
1 liter kb. 10 - 12 m² (kb. 008-0,10 lit/m²)


",189,11,\N
001145  MFK 45 Mureflex S1 ragasztóhabarcs szürke 25 kg,8400,\N," 

kül- és beltérbe

 
10 mm ragasztóvastagság

 
extra nagyméretű lapokhoz

 
nagy igénybevételre

 
természetes kövekhez is
","MFK 45 Mureflex S1 ragasztóhabarcs




 
kül- és beltérbe

 
10 mm ragasztóvastagság

 
extra nagyméretű lapokhoz

 
nagy igénybevételre

 
természetes kövekhez is

Fokozott követelményű, alakváltozásra képes, cementtartalmú habarcs, poralakú, élelmiszerbarát, víz- és fagyálló, műanyag adalékokkal javított, hidraulikusan kötő, csökkentett lecsúszású, meghosszabbított nyitott idejű, flexibilis ragasztóhabarcs. Az EN 12004 és az EN 12002 minőségi követelmény szerint C2 TE S1.

Anyagszükséglet
kb. 3-5 kg/m², a burkolólap típusától, hátlapjától, az alapfelülettől és a fogazott glettvastól függően


Szín
szürke


",204,11,\N
11729H  PD 1K Profi vastagfólia 18 kg,24340,\N," 

egykomponensű

 
glettelhető és hengerelhető

 
páraáteresztő

 
EN 14891: CM O2P
","PD 1K Profi Vastagfólia




 
egykomponensű

 
glettelhető és hengerelhető

 
páraáteresztő

 
EN 14891: CM O2P

Hidraulikus kötésű, oldószermentes, nem vízáteresztő, páraáteresztő, flexibilis, egykomponensű, kül- és beltéri kenhető szigetelés hézag- és varratmentes szigetelésre. A hézagmentes szigeteléshez közvetlenül a kerámia burkolatok alatt falra- és padlóra.

Anyagszükséglet
​kb. 1,5 kg/m²/mm rétegvastagság (kb. 3 kg/m²/ 2 mm rétegvastagság)


",203,11,\N
60514   PD 1K Profi vastagfólia 4 kg,6900,\N," 

egykomponensű

 
glettelhető és hengerelhető

 
páraáteresztő

 
EN 14891: CM O2P
","PD 1K Profi Vastagfólia




 
egykomponensű

 
glettelhető és hengerelhető

 
páraáteresztő

 
EN 14891: CM O2P

Hidraulikus kötésű, oldószermentes, nem vízáteresztő, páraáteresztő, flexibilis, egykomponensű, kül- és beltéri kenhető szigetelés hézag- és varratmentes szigetelésre. A hézagmentes szigeteléshez közvetlenül a kerámia burkolatok alatt falra- és padlóra.

Anyagszükséglet
​kb. 1,5 kg/m²/mm rétegvastagság (kb. 3 kg/m²/ 2 mm rétegvastagság)


",203,11,\N
60515   PD 1K Profi vastagfólia 8 kg,12680,\N," 

egykomponensű

 
glettelhető és hengerelhető

 
páraáteresztő

 
EN 14891: CM O2P
","PD 1K Profi Vastagfólia




 
egykomponensű

 
glettelhető és hengerelhető

 
páraáteresztő

 
EN 14891: CM O2P

Hidraulikus kötésű, oldószermentes, nem vízáteresztő, páraáteresztő, flexibilis, egykomponensű, kül- és beltéri kenhető szigetelés hézag- és varratmentes szigetelésre. A hézagmentes szigeteléshez közvetlenül a kerámia burkolatok alatt falra- és padlóra.

Anyagszükséglet
​kb. 1,5 kg/m²/mm rétegvastagság (kb. 3 kg/m²/ 2 mm rétegvastagság)


",203,11,\N
15891  PU 560 Parketta ragasztó 10 kg,16565,\N," 

nagyon gyorsan terhelhető

 
gazdaságos felhasználás

 
magas végszilárdság

 
minden parkettafajtához
","PU 560 Parkettaragasztó




 
nagyon gyorsan terhelhető

 
gazdaságos felhasználás

 
magas végszilárdság

 
minden parkettafajtához

Oldószer- és vízmentes kétkomponensű reakciógyanta ragasztó. Kizárólag beltérben, csaphornyos (16-22 mm), lamellás parketta, mozaikparketta (8 mm), masszív dielenparketta, nagy formátumú többrétegű parketta, 2- és 3 rétegű készparketta és 22 mm-es fakocka burkolat elválasztófilcre való ragasztására. Egzótafákhoz próbaragasztás javasolt. Bambuszhoz nem ajánlott.

Anyagszükséglet
alapfelülettől és parketta típusától függően, B3, B5, PK/B11, B15, B17 fogazathoz: kb. 0,8 - 1,8 kg/m²


",190,11,\N
H112531  PU 80 Aqua parkettalakk 1l,6900,\N," 

igénybevételi osztály C

 
jó kitöltőképesség

 
nagyon könnyen bedolgozható

 
fényes és selyemmatt
","PU 80 Aqua Parkettalakk




 
igénybevételi osztály C

 
jó kitöltőképesség

 
nagyon könnyen bedolgozható

 
fényes és selyemmatt

Vizes bázisú, poliuretán-akril bázisú egykomponensű parkettalakk, nagyon jó feldolgozási tulajdonságokkal. Nagyon jó mechanikai és kémiai ellenállósággal rendelkezik. Parketták és fapadlók fedőbevonata, beltérben.

Anyagszükséglet
2 rétegben felhordva egy edény (10 liter) kb. 42 m²-re elegendő kb. 0,12 liter / m² / réteg hengerelve, kb. 0,03 liter / m² / réteg simítólemezzel


",191,11,\N
11253  PU 80 Aqua parkettalakk 10l,58990,\N," 

igénybevételi osztály C

 
jó kitöltőképesség

 
nagyon könnyen bedolgozható

 
fényes és selyemmatt
","PU 80 Aqua Parkettalakk




 
igénybevételi osztály C

 
jó kitöltőképesség

 
nagyon könnyen bedolgozható

 
fényes és selyemmatt

Vizes bázisú, poliuretán-akril bázisú egykomponensű parkettalakk, nagyon jó feldolgozási tulajdonságokkal. Nagyon jó mechanikai és kémiai ellenállósággal rendelkezik. Parketták és fapadlók fedőbevonata, beltérben.

Anyagszükséglet
2 rétegben felhordva egy edény (10 liter) kb. 42 m²-re elegendő kb. 0,12 liter / m² / réteg hengerelve, kb. 0,03 liter / m² / réteg simítólemezzel


",191,11,\N
11253  PU 80 Aqua parkettalakk 5l,30900,\N," 

igénybevételi osztály C

 
jó kitöltőképesség

 
nagyon könnyen bedolgozható

 
fényes és selyemmatt
","PU 80 Aqua Parkettalakk




 
igénybevételi osztály C

 
jó kitöltőképesség

 
nagyon könnyen bedolgozható

 
fényes és selyemmatt

Vizes bázisú, poliuretán-akril bázisú egykomponensű parkettalakk, nagyon jó feldolgozási tulajdonságokkal. Nagyon jó mechanikai és kémiai ellenállósággal rendelkezik. Parketták és fapadlók fedőbevonata, beltérben.

Anyagszükséglet
2 rétegben felhordva egy edény (10 liter) kb. 42 m²-re elegendő kb. 0,12 liter / m² / réteg hengerelve, kb. 0,03 liter / m² / réteg simítólemezzel


",191,11,\N
11233  R 500 Tisztítókendő  100 db/doboz,14558,\N,\N,"R 500 Tisztítókendő


Átitatott, jól szívó, pamutszálas tisztítókendő. Tökéletesen tisztít, szennyeződésoldó, bőrápoló. Dermatológiailag tesztelt. Kéz és szerszám tisztítására, a még ki nem keményedett PU és MSP valamint a kétkomponensű gyanta szennyeződéseknél használható.

",192,11,\N
4188  SIL 60 Szaniter szilikon 310 ml,4510,\N," 

UV álló

 
gomba és baktérium álló

 
nagy színválaszték
","SIL 60 Szaniter szilikon




 
UV álló

 
gomba és baktérium álló

 
nagy színválaszték

Egykomponensű, UV és időjárás álló, vízzáró, 20 %-ig nyújtható, szilikon alapú tömítő anyag. Ellenáll a gomba és baktérium hatásainak. Kül és beltéri felhasználásra, dilatációs fugák, kerámia burkolatoknál tágulási hézagok, fal és aljzat csatlakozásoknál alkalmazható, valamint alkalmas még különböző csempék és csempeburkolat és más anyagok találkozásánál.

Anyagszükséglet
1 kartus kb. 10 fm / 5 mm fugaszélességben


Szín
25 féle színben, lásd a színtáblát


",193,11,\N
31355  SIL 65 Profi Szaniter szilikon 310 ml,5145,\N," 

rugalmas

 
könnyű simítás

 
az EN 15651 1. 3. és 4. része szerint osztályozva

 
EC 1 Plus - nagyon emissziószegény

 
XS 1 - legjobb védelem mikroorganizmusok ellen (gombák)
","SIL 65 Profi szaniter szilikon




 
rugalmas

 
könnyű simítás

 
az EN 15651 1. 3. és 4. része szerint osztályozva

 
EC 1 Plus - nagyon emissziószegény

 
XS 1 - legjobb védelem mikroorganizmusok ellen (gombák)

Egykomponensű, oldószermentes, UV-, öregedés- és időjárásálló, vízzáró, színtartó, elasztikus, savas térhálósodó szilikonbázisú tömítőanyag, jó kémiai ellenállóképességgel. Kül- és beltérben használható dilatációk lezárására, fal- és padló csatlakozásoknál a kerámiaburkolatokban, valamint csempeburkolatok és más anyagok találkozásánál.

Anyagszükséglet
1 hurka kb. 13 fm-re elegendő 5 mm fugaszélességben


Szín
fehér, szürke, cementszürke, manhatten, ezüstszürke


",194,11,\N
12061  UG 1 Univerzális simító 1l,4950,\N," 

különböző rugalmas tömítőanyagokhoz

 
tökéletes felület

 
hosszantartó védelem

 
epoxi fugák esetében mosószerként is alkalmazható
","UG 1 Univerzális simító




 
különböző rugalmas tömítőanyagokhoz

 
tökéletes felület

 
hosszantartó védelem

 
epoxi fugák esetében mosószerként is alkalmazható

Murexin UG 1 Univerzális simító alkalmas minden Murexin szilikon- és poliuretán tömítőanyagok utósimításaihoz, valamint a Murexin Természeteskő szilikonokhoz. Kül- és beltérben használható. Olyan tulajdonsággal rendelkezik, hogy a fugába töltött tömítőanyag felületi feszültségét megváltoztatja, így a paszta állagú anyagot problémamentesen lehet formálni. Csak vízzel ez nem érhető el.

Anyagszükséglet
1 liter kb. 60 fm-re elegendő (Az adatok 20°C hőmérsékleten, 60% relatív páratartalomra vonatkoznak)


",195,11,\N
31026  X4 Esztrich kötésgyorsító adalékszer 5 kg,12545,\N," 

száradásgyorsító

 
levegő nedvességtartalmától független

 
kalkulálható burkolás
","X 4 Esztrich kötésgyorsító adalékszer




 
száradásgyorsító

 
levegő nedvességtartalmától független

 
kalkulálható burkolás

Folyékony, kloridmentes, univerzális, gyorsító hatású esztrichadalékszer a cementkötésű esztrichekhez. A folyósító hatás miatt a vízhozzáadást csökkenteni lehet, és a következő padlóburkolat fektetése lényegesen korábban végrehajtható. A továbbiakban az esztrichnek a konzisztenciáját pozitívan befolyásolja, mely által a feldolgozás során könnyebb a lehúzás és a simítás. A korai burkolhatóság eléréséhez, valamint különösen alkalmas fűtött esztricheknél.

Anyagszükséglet
Adagolás: 2% = 5 kg - 3% = kb. 7,5 kg (kb. 250 kg cement/m³ esztrichre vonatkoztatva) 2%= kb. 5 kg/m³ Esztrich (Burkolható: 12-14 nap) 3%= kb. 7,5 kg/m³ Esztrich (Burkolható: 3-5 nap) Burkolható 12-14 nap után: 1,25 kg X 4 Esztrich kötésgyorsító Esztrich keverésenként (250 liter) a víz/kötőanyag - érték: max. 0,45 (kb. 250 kg esztrichomok / kb. 25 liter -1,25 kg víz, vízmennyiség az esztrichhomok nedvességtartalmától függ / kb. 60 kg cement) Burkolható 3-5 nap után: 1,9 kg X 4 Esztrich kötésgyorsító Esztrich keverésenként (250 liter) a víz/kötőanyag - érték: max. 0,45 (kb. 250 kg esztrichomok / kb. 25 liter -1,9 kg víz, vízmennyiség az esztrichhomok nedvességtartalmától függ / kb. 60 kg cement) Anyagszükséglet: kb. 7,5 kg/m³ Esztrich


Szín
sárgás-áttetsző


",196,11,\N
85056110  Jumbo hengernyél 30-61 cm db,13550,\N,\N,\N,197,11,\N
5466  Murexin keverővödör 30l,4000,\N,\N,\N,198,11,\N
8445  Murexin mérő- és keverővödör 10l,1950,\N,\N,\N,199,11,\N
27750-301  Rotafilt lakkhenger 25cm/5mm polyester db,2720,\N,\N,\N,200,11,\N
130967  Rotastar microstar lakkhenger 25cm/9mm db,2100,\N,\N,\N,200,11,\N
142260  Storch jumbo padlófestő henger 60cm/13mm db,5450,\N,\N,\N,201,11,\N
141860  Storch jumbopadlófestő henger 60cm/6-7mm db,5830,\N,\N,\N,201,11,\N
141025  Storch prémium lakkhenger 25cm/7mm fehér db,3840,\N,\N,\N,202,11,\N
Pangolin SPC Caldwell Oak /1161-10/ m2,10055,\N,\N,"Méret: 1220x183x4,5mm
Kopásállóság: AC4/32
Illesztés: Välinge klikkrendszer
Fózólás: 0v
Beépített padlóalátét: 1mm IXPE
m2/csomag: 2,23 m2
m2/raklap: 178,6 m2
súly/csomag: 15,42 kg",212,23,\N
Pangolin SPC Bergen Oak /1182-5/ m2,10055,\N,\N,"Méret: 1220x183x4,5mm
Kopásállóság: AC4/32
Illesztés: Välinge klikkrendszer
Fózólás: 0v
Beépített padlóalátét: 1mm IXPE
m2/csomag: 2,23 m2
m2/raklap: 178,6 m2
súly/csomag: 15,42 kg",214,23,\N
Pangolin SPC Wismar Oak /6651-1/ m2,10055,\N,\N,"Méret: 1220x183x4,5mm
Kopásállóság: AC4/32
Illesztés: Välinge klikkrendszer
Fózólás: 0v
Beépített padlóalátét: 1mm IXPE
m2/csomag: 2,23 m2
m2/raklap: 178,6 m2
súly/csomag: 15,42 kg",215,23,\N
Pangolin SPC Riga Oak /6651-2/ m2,10055,\N,\N,"Méret: 1220x183x4,5mm
Kopásállóság: AC4/32
Illesztés: Välinge klikkrendszer
Fózólás: 0v
Beépített padlóalátét: 1mm IXPE
m2/csomag: 2,23 m2
m2/raklap: 178,6 m2
súly/csomag: 15,42 kg",216,23,\N
Pangolin SPC Rosswood Oak /PG076D/ m2,10055,\N,\N,"Méret: 1220x183x4,5mm
Kopásállóság: AC4/32
Illesztés: Välinge klikkrendszer
Fózólás: 0v
Beépített padlóalátét: 1mm IXPE
m2/csomag: 2,23 m2
m2/raklap: 178,6 m2
súly/csomag: 15,42 kg",217,23,\N
Pangolin SPC Clawson Oak /PG068L/ m2,10055,\N,\N,"Méret: 1220x183x4,5mm
Kopásállóság: AC4/32
Illesztés: Välinge klikkrendszer
Fózólás: 0v
Beépített padlóalátét: 1mm IXPE
m2/csomag: 2,23 m2
m2/raklap: 178,6 m2
súly/csomag: 15,42 kg",218,23,\N
Pangolin SPC Juka Oak /PG08D/ m2,10055,\N,\N,"Méret: 1220x183x4,5mm
Kopásállóság: AC4/32
Illesztés: Välinge klikkrendszer
Fózólás: 0v
Beépített padlóalátét: 1mm IXPE
m2/csomag: 2,23 m2
m2/raklap: 178,6 m2
súly/csomag: 15,42 kg",219,23,\N
Pangolin SPC Buffalo Elm /PG014/ m2,8240,\N,\N,"Méret: 1220x183x4mm
Kopásállóság: AC3/31
Illesztés: UniClick klik rendszer
Fózólás: 0v
Beépített padlóalátét: nincs
m2/csomag: 2,68m2
m2/raklap: 147,4 m2
súly/csomag: 22.30 kg",220,23,\N
